TimeStamp;real;forecast
2026-02-19 00:00:00;3798.69625;3925.44763628469
2026-02-19 01:00:00;3470.1565;3871.6347538393197
2026-02-19 02:00:00;3887.978;3554.227979834263
2026-02-19 03:00:00;3463.55225;3604.051378468781
2026-02-19 04:00:00;3694.54025;3361.7364501910524
2026-02-19 05:00:00;4024.671;3345.0456651671257
2026-02-19 06:00:00;3976.81075;3748.3506164001487
2026-02-19 07:00:00;4254.63175;3882.751605969331
2026-02-19 08:00:00;5451.65625;3837.3007183011177
2026-02-19 09:00:00;4617.72725;4302.155171385076
2026-02-19 10:00:00;4048.07275;3825.612080797591
2026-02-19 11:00:00;4006.33275;3805.4698344057297
2026-02-19 12:00:00;2886.07425;3669.934390039172
2026-02-19 13:00:00;3151.84075;3636.9086181622565
2026-02-19 14:00:00;2118.81075;3666.0645881934647
2026-02-19 15:00:00;2872.442;3551.2175920564946
2026-02-19 16:00:00;3774.00675;3854.654738417926
2026-02-19 17:00:00;5136.79725;4629.883593233362
2026-02-19 18:00:00;5757.4375;5201.168489055601
2026-02-19 19:00:00;2808.28475;4002.214147198257
2026-02-19 20:00:00;4316.30025;4055.612695838897
2026-02-19 21:00:00;4116.61075;4065.2825486272227
2026-02-19 22:00:00;3227.96925;3928.04053292152
2026-02-19 23:00:00;3393.52525;4024.5266582428044
