TimeStamp;real;forecast
2026-01-31 00:00:00;3173.0025;2953.5684494885563
2026-01-31 01:00:00;3842.7335;3026.485335185254
2026-01-31 02:00:00;3099.48925;3169.107713556347
2026-01-31 03:00:00;3333.14125;2865.1045395366295
2026-01-31 04:00:00;2831.7290000000003;2938.594794502051
2026-01-31 05:00:00;2721.9165000000003;2903.777887962639
2026-01-31 06:00:00;3373.83025;2989.0875638765456
2026-01-31 07:00:00;3361.293;3243.2221470678837
2026-01-31 08:00:00;3424.02625;3094.1231114219795
2026-01-31 09:00:00;3892.46575;3372.2049973039293
2026-01-31 10:00:00;4093.56525;3433.829535555844
2026-01-31 11:00:00;3468.38725;2957.6380658432586
2026-01-31 12:00:00;3645.032;3311.977077415545
2026-01-31 13:00:00;3006.9835;3507.6737526424777
2026-01-31 14:00:00;3079.298;3396.967899876578
2026-01-31 15:00:00;3843.243;3370.2116750755913
2026-01-31 16:00:00;2761.37025;3279.851718744047
2026-01-31 17:00:00;2594.62925;4045.029455188407
2026-01-31 18:00:00;5439.38975;3762.549287084349
2026-01-31 19:00:00;4224.091;3404.6059093258477
2026-01-31 20:00:00;3178.35475;3740.230110395481
2026-01-31 21:00:00;4102.47225;3260.320407001491
2026-01-31 22:00:00;4452.82625;3538.7626657885385
2026-01-31 23:00:00;1587.8345;2926.3274783625207
