TimeStamp;real;forecast
2026-01-28 00:00:00;2930.86175;3160.4427047245235
2026-01-28 01:00:00;2799.0625;3331.082381775299
2026-01-28 02:00:00;2599.72025;3649.2226178131896
2026-01-28 03:00:00;2659.1175000000003;3346.5385331010793
2026-01-28 04:00:00;2997.5885;3325.982178571165
2026-01-28 05:00:00;3240.1315;3404.86875334217
2026-01-28 06:00:00;3348.08375;3539.4122037508223
2026-01-28 07:00:00;2768.882;4264.656654774148
2026-01-28 08:00:00;3758.438;4040.3419379685283
2026-01-28 09:00:00;4153.29825;4156.42455498733
2026-01-28 10:00:00;3485.40875;3333.9589570741537
2026-01-28 11:00:00;2457.739;4059.859682663896
2026-01-28 12:00:00;2199.971;3953.008593764909
2026-01-28 13:00:00;2714.47975;4151.977982270677
2026-01-28 14:00:00;2314.87675;4244.729969928233
2026-01-28 15:00:00;2226.03375;4076.4063971543246
2026-01-28 16:00:00;2161.29975;4136.822870190203
2026-01-28 17:00:00;4241.76125;4748.289741439102
2026-01-28 18:00:00;4462.1295;4514.858700740299
2026-01-28 19:00:00;3273.2575;3460.668082052343
2026-01-28 20:00:00;4066.16375;4591.551837353425
2026-01-28 21:00:00;3350.293;4278.404882261638
2026-01-28 22:00:00;3015.4385;4177.845025442571
2026-01-28 23:00:00;2959.08775;3319.0006063527467
