TimeStamp;real;forecast
2026-02-13 00:00:00;2855.48325;2507.6346556176263
2026-02-13 01:00:00;2102.1375;2507.6346556176263
2026-02-13 02:00:00;2721.5535;2896.480125931601
2026-02-13 03:00:00;6990.2795;3646.8000991050953
2026-02-13 04:00:00;5398.90175;2913.088449921328
2026-02-13 05:00:00;1950.3455;3319.5972406322035
2026-02-13 06:00:00;2676.62925;2701.523343305433
2026-02-13 07:00:00;1920.24575;2487.007624914777
2026-02-13 08:00:00;1326.058;2191.485133325297
2026-02-13 09:00:00;1320.70625;2150.1437706124348
2026-02-13 10:00:00;1067.45025;1989.6969011140993
2026-02-13 11:00:00;2372.29825;1897.6716930839266
2026-02-13 12:00:00;5641.722;2199.6589226780825
2026-02-13 13:00:00;6678.251;2979.3243662234077
2026-02-13 14:00:00;2665.3395;2887.079433396077
2026-02-13 15:00:00;2386.271;2598.326400309329
2026-02-13 16:00:00;2296.78125;2372.3036249763877
2026-02-13 17:00:00;1758.141;2377.382795742231
2026-02-13 18:00:00;1284.726;2174.666232486923
2026-02-13 19:00:00;1137.8685;1955.4149710015074
2026-02-13 20:00:00;1823.4615;1865.0714499544574
2026-02-13 21:00:00;3449.1785;2704.1469260793883
2026-02-13 22:00:00;2324.8065;2770.1745164596946
2026-02-13 23:00:00;3431.5795;2518.328104449222
