TimeStamp;real;forecast
2026-02-20 00:00:00;3867.99625;4120.822670135631
2026-02-20 01:00:00;4055.60775;4120.822670135631
2026-02-20 02:00:00;9451.27575;3853.360763148962
2026-02-20 03:00:00;4159.24625;6216.594887836501
2026-02-20 04:00:00;3933.32325;4006.479612512743
2026-02-20 05:00:00;3965.308;5860.106684340904
2026-02-20 06:00:00;3081.047;3713.0712784570624
2026-02-20 07:00:00;1578.28025;3831.2158660148943
2026-02-20 08:00:00;1920.72;3400.6145906455004
2026-02-20 09:00:00;2495.72525;2691.7382628545265
2026-02-20 10:00:00;3282.589;2218.9688696993035
2026-02-20 11:00:00;3600.80525;5681.831198908135
2026-02-20 12:00:00;4432.64325;4144.958393305971
2026-02-20 13:00:00;7722.7155;4862.9718901862825
2026-02-20 14:00:00;5859.075;5333.350902301745
2026-02-20 15:00:00;4898.7415;4454.640616650471
2026-02-20 16:00:00;3938.408;3339.601712108784
2026-02-20 17:00:00;2978.0745;3591.35857608102
2026-02-20 18:00:00;2017.741;2997.634801712576
2026-02-20 19:00:00;1709.87025;1793.1649200995262
2026-02-20 20:00:00;2316.21225;2092.95632635591
2026-02-20 21:00:00;4351.4605;4653.4699884631145
2026-02-20 22:00:00;4562.4445;4192.321863114466
2026-02-20 23:00:00;3240.04275;2769.0789068390527
