TimeStamp;real;forecast
2026-02-13 00:00:00;2855.48325;2288.2124515708874
2026-02-13 01:00:00;2102.1375;2288.2124515708874
2026-02-13 02:00:00;2721.5535;5210.3889854890695
2026-02-13 03:00:00;6990.2795;4691.513842992924
2026-02-13 04:00:00;5398.90175;4898.0105912277495
2026-02-13 05:00:00;1950.3455;1759.3876649735776
2026-02-13 06:00:00;2676.62925;2828.3599619027264
2026-02-13 07:00:00;1920.24575;2565.164593717144
2026-02-13 08:00:00;1326.058;2525.177805601924
2026-02-13 09:00:00;1320.70625;3293.769633119565
2026-02-13 10:00:00;1067.45025;2672.9862901613387
2026-02-13 11:00:00;2372.29825;1718.9310249679752
2026-02-13 12:00:00;5641.722;2181.8365864918214
2026-02-13 13:00:00;6678.251;2958.1004582921714
2026-02-13 14:00:00;2665.3395;3094.6937357190636
2026-02-13 15:00:00;2386.271;3018.0178031749556
2026-02-13 16:00:00;2296.78125;3315.3539047801296
2026-02-13 17:00:00;1758.141;2677.6664230433007
2026-02-13 18:00:00;1284.726;2266.4347485457643
2026-02-13 19:00:00;1137.8685;3392.834238493267
2026-02-13 20:00:00;1823.4615;2233.2732639286824
2026-02-13 21:00:00;3449.1785;2879.939826862306
2026-02-13 22:00:00;2324.8065;3946.551214244383
2026-02-13 23:00:00;3431.5795;2559.9323036516
