TimeStamp;real;forecast
2026-02-15 00:00:00;3933.857;2301.250656644152
2026-02-15 01:00:00;3709.625;2301.250656644152
2026-02-15 02:00:00;3698.68875;3642.267963305831
2026-02-15 03:00:00;3668.341;3459.2995307012525
2026-02-15 04:00:00;3783.91125;3907.7060796682636
2026-02-15 05:00:00;3444.12875;3935.5431323517996
2026-02-15 06:00:00;4090.44675;2748.728646946142
2026-02-15 07:00:00;4659.3415;3115.9118281478823
2026-02-15 08:00:00;3879.998;2556.14000662533
2026-02-15 09:00:00;4379.9085;2716.115411837903
2026-02-15 10:00:00;5136.501;2928.0994567429025
2026-02-15 11:00:00;4608.921;2169.3013753769774
2026-02-15 12:00:00;4084.69;1719.143565166994
2026-02-15 13:00:00;4422.97175;2160.1337574991294
2026-02-15 14:00:00;4761.2535;2192.4631622258853
2026-02-15 15:00:00;5099.53525;3174.8656315621806
2026-02-15 16:00:00;5437.817;3153.1690057295095
2026-02-15 17:00:00;3624.1625;2663.702681621614
2026-02-15 18:00:00;1966.36325;2426.3789169270385
2026-02-15 19:00:00;1211.72575;7024.168757342761
2026-02-15 20:00:00;2768.893;5933.450372037675
2026-02-15 21:00:00;4284.85;7760.007734380006
2026-02-15 22:00:00;3674.49175;7085.893740328565
2026-02-15 23:00:00;3857.04075;7828.240495044132
