TimeStamp;real;forecast
2026-02-16 00:00:00;4270.74175;2911.4348390498735
2026-02-16 01:00:00;4172.0475;3321.446098380108
2026-02-16 02:00:00;4192.84925;2875.232726686842
2026-02-16 03:00:00;4297.218;2962.1281692565894
2026-02-16 04:00:00;3792.167;2811.407179624162
2026-02-16 05:00:00;3905.2105;3042.7228074150453
2026-02-16 06:00:00;4322.625;2975.690402249808
2026-02-16 07:00:00;5897.072;3106.9566546154765
2026-02-16 08:00:00;2816.22675;3250.740349430369
2026-02-16 09:00:00;3726.25825;3616.9118908692276
2026-02-16 10:00:00;3709.35825;3213.9780259376494
2026-02-16 11:00:00;4097.0225;3539.4934317812094
2026-02-16 12:00:00;4383.431500000001;3182.713129075338
2026-02-16 13:00:00;3789.0565;3388.6782659165356
2026-02-16 14:00:00;4607.666;3113.0347268137484
2026-02-16 15:00:00;4367.22325;3380.2649171328194
2026-02-16 16:00:00;3437.96925;3234.5873357941687
2026-02-16 17:00:00;5117.6485;4274.4060740576515
2026-02-16 18:00:00;5031.2195;4321.22462937259
2026-02-16 19:00:00;5013.32925;3388.147564772693
2026-02-16 20:00:00;3950.84225;3664.4524623487832
2026-02-16 21:00:00;3260.27925;3669.618282250844
2026-02-16 22:00:00;3727.6415;3170.365561497855
2026-02-16 23:00:00;2914.66625;3154.4267767974848
