TimeStamp;real;forecast
2026-02-10 00:00:00;2312.257;2903.9127243185603
2026-02-10 01:00:00;2445.75475;2854.9620487150696
2026-02-10 02:00:00;2738.38875;2567.518125943101
2026-02-10 03:00:00;2507.56425;2419.6307116694525
2026-02-10 04:00:00;2972.28575;2450.5110379895946
2026-02-10 05:00:00;2894.95425;2633.8978991956437
2026-02-10 06:00:00;3762.406;2562.568411137052
2026-02-10 07:00:00;2580.2795;2757.8527538597236
2026-02-10 08:00:00;4036.3455;2964.254637037582
2026-02-10 09:00:00;3671.19375;2782.840433020865
2026-02-10 10:00:00;2416.94175;2855.7543234903783
2026-02-10 11:00:00;2677.89175;2641.9083118574626
2026-02-10 12:00:00;1806.73475;2620.726360937405
2026-02-10 13:00:00;3154.1665;2698.4107308848234
2026-02-10 14:00:00;2227.19575;2672.6866302996914
2026-02-10 15:00:00;2543.43525;2449.349848579526
2026-02-10 16:00:00;2576.265;2916.694803576427
2026-02-10 17:00:00;5342.617;3817.9888861692943
2026-02-10 18:00:00;5926.32475;3926.085514113004
2026-02-10 19:00:00;3875.02825;3072.092983053246
2026-02-10 20:00:00;4273.53175;3487.4629997131597
2026-02-10 21:00:00;2881.09475;3001.8712183205516
2026-02-10 22:00:00;2286.139;2931.178553212586
2026-02-10 23:00:00;3057.192;2681.8842997465467
