TimeStamp;real;forecast
2026-02-19 00:00:00;3798.69625;4483.97794334579
2026-02-19 01:00:00;3470.1565;4549.994564812601
2026-02-19 02:00:00;3887.978;4896.949374304402
2026-02-19 03:00:00;8212.649;6378.999608001937
2026-02-19 04:00:00;6677.4325;6982.414216805471
2026-02-19 05:00:00;4024.84325;4113.569641238413
2026-02-19 06:00:00;3977.13325;4583.217044720694
2026-02-19 07:00:00;4271.30625;4185.449985276804
2026-02-19 08:00:00;2360.766;3323.806309206002
2026-02-19 09:00:00;1678.72375;3177.249167294234
2026-02-19 10:00:00;10733.1515;3339.4655678416343
2026-02-19 11:00:00;4053.29025;3441.402537797303
2026-02-19 12:00:00;2933.21425;4222.58304319776
2026-02-19 13:00:00;3201.08125;4831.925659858174
2026-02-19 14:00:00;2166.5775;4975.53818196711
2026-02-19 15:00:00;2915.689;3719.952488220084
2026-02-19 16:00:00;3801.6605;3656.669567120071
2026-02-19 17:00:00;3410.82375;3384.463586392619
2026-02-19 18:00:00;1596.82225;2386.9457923571717
2026-02-19 19:00:00;2002.85725;2737.577847037807
2026-02-19 20:00:00;4316.30025;4231.875807955854
2026-02-19 21:00:00;4116.61075;4924.463505753098
2026-02-19 22:00:00;3227.96925;4034.53786015773
2026-02-19 23:00:00;3393.52525;4025.5431840619904
