TimeStamp;real;forecast;prediction_time_seconds
2026-02-23 00:00:00;1746.72925;2250.155296823573;15.654255299945362
2026-02-23 01:00:00;2174.40925;1776.0618099563494;15.654255299945362
2026-02-23 02:00:00;2312.4432500000003;2192.203629996464;15.654255299945362
2026-02-23 03:00:00;2503.66025;1927.8365277313978;15.654255299945362
2026-02-23 04:00:00;2444.362;2511.720049427562;15.654255299945362
2026-02-23 05:00:00;2905.5025;2070.7333125388463;15.654255299945362
2026-02-23 06:00:00;2810.3165;2433.10546821303;15.654255299945362
2026-02-23 07:00:00;3784.323;2799.4643092439837;15.654255299945362
2026-02-23 08:00:00;3324.1055;2826.955012688299;15.654255299945362
2026-02-23 09:00:00;2637.14525;2851.887622433601;15.654255299945362
2026-02-23 10:00:00;2564.26675;2504.2896554994795;15.654255299945362
2026-02-23 11:00:00;2422.39275;2847.7914164603676;15.654255299945362
2026-02-23 12:00:00;1688.8627499999998;2326.979694916869;15.654255299945362
2026-02-23 13:00:00;1263.13575;2121.2044440487216;15.654255299945362
2026-02-23 14:00:00;2432.09175;2407.42267819296;15.654255299945362
2026-02-23 15:00:00;3639.514;3406.2214505175066;15.654255299945362
2026-02-23 16:00:00;3844.585;3699.7858366570817;15.654255299945362
2026-02-23 17:00:00;7690.8945;3177.095560121314;15.654255299945362
2026-02-23 18:00:00;7286.809499999999;4284.257249171593;15.654255299945362
2026-02-23 19:00:00;1459.71375;2835.393320737427;15.654255299945362
2026-02-23 20:00:00;2066.23975;3519.0484659469926;15.654255299945362
2026-02-23 21:00:00;4231.92425;3149.111703875022;15.654255299945362
2026-02-23 22:00:00;3387.08275;2683.372030003912;15.654255299945362
2026-02-23 23:00:00;2707.083;2871.4065046479272;15.654255299945362
