TimeStamp;real;forecast;prediction_time_seconds
2026-03-06 00:00:00;2537.2190000000005;2428.0780747193135;29.881481099990197
2026-03-06 01:00:00;2795.9970000000003;2734.7647457279663;29.881481099990197
2026-03-06 02:00:00;2804.9217500000004;2509.883387944336;29.881481099990197
2026-03-06 03:00:00;2636.8767500000004;2460.1841064007363;29.881481099990197
2026-03-06 04:00:00;2252.3625;2436.831384634222;29.881481099990197
2026-03-06 05:00:00;2891.4347500000003;2679.8910713664686;29.881481099990197
2026-03-06 06:00:00;3542.1585;2899.430934945868;29.881481099990197
2026-03-06 07:00:00;4354.528;3125.762467279805;29.881481099990197
2026-03-06 08:00:00;1813.133;2710.6373920084393;29.881481099990197
2026-03-06 09:00:00;1455.8512500000002;2770.3443714860323;29.881481099990197
2026-03-06 10:00:00;2485.7415;2374.4152924059263;29.881481099990197
2026-03-06 11:00:00;4530.7165;2112.8233223000425;29.881481099990197
2026-03-06 12:00:00;4249.43025;2343.8419300032015;29.881481099990197
2026-03-06 13:00:00;2027.85775;2600.181772573839;29.881481099990197
2026-03-06 14:00:00;1419.4865;2705.987172325138;29.881481099990197
2026-03-06 15:00:00;3713.09525;3045.4014237991264;29.881481099990197
2026-03-06 16:00:00;2572.8035;2980.7962193514904;29.881481099990197
2026-03-06 17:00:00;3580.1215;3089.9769926036565;29.881481099990197
2026-03-06 18:00:00;6152.42875;4065.710705404048;29.881481099990197
2026-03-06 19:00:00;3479.48725;2957.6722903995947;29.881481099990197
2026-03-06 20:00:00;2790.91975;3033.5720761920056;29.881481099990197
2026-03-06 21:00:00;2074.9595;2588.4550640434345;29.881481099990197
2026-03-06 22:00:00;1739.635;2383.5145330451883;29.881481099990197
2026-03-06 23:00:00;2311.847;2135.564897659593;29.881481099990197
