TimeStamp;real;forecast
2026-02-17 00:00:00;3134.171;3625.7321573309364
2026-02-17 01:00:00;2905.419;3625.7321573309364
2026-02-17 02:00:00;3407.01775;4220.744740120874
2026-02-17 03:00:00;2895.731;4722.97637084798
2026-02-17 04:00:00;8236.94275;4854.40630431466
2026-02-17 05:00:00;6007.888;4926.777856401288
2026-02-17 06:00:00;2866.3685;4008.605436995285
2026-02-17 07:00:00;4238.148;3871.4553387815495
2026-02-17 08:00:00;1719.8225;3563.864684232518
2026-02-17 09:00:00;1871.9405;3165.6771473993367
2026-02-17 10:00:00;3033.746;3156.719410649984
2026-02-17 11:00:00;3668.54275;3257.3492440578784
2026-02-17 12:00:00;6719.437;3555.1862221019346
2026-02-17 13:00:00;7537.1335;3857.8590494904947
2026-02-17 14:00:00;4577.005999999999;4185.057017889757
2026-02-17 15:00:00;3379.70575;4076.2190241564685
2026-02-17 16:00:00;3178.5005;3828.4584447549632
2026-02-17 17:00:00;2587.17975;3896.400481234872
2026-02-17 18:00:00;1806.15375;3326.4368359817145
2026-02-17 19:00:00;2070.67175;3205.3054406579195
2026-02-17 20:00:00;4654.51275;3475.2034469750597
2026-02-17 21:00:00;3142.6025;4057.3154765042486
2026-02-17 22:00:00;2652.804;4140.175725373835
2026-02-17 23:00:00;2618.7905;3927.3780413554096
